id,category,list_type,beds,baths,sq_ft_price,price_KES,district,neighborhood,street
3433762,Flat & Apartment,For Sale, 3,None,None,65000,Kiambu Road,None,None
3432590,Flat & Apartment,For Sale, 4, 4,7958,21500000,Dagoretti North,Kilimani,Junction Mall
3432594,Flat & Apartment,For Sale, 4, 4,8323,21500000,Dagoretti North,Lavington,Argwings Kodhek
3432371,Flat & Apartment,For Sale, 4, 4,8323,21500000,Dagoretti North,Lavington,Argwings Kodhek
3432376,Flat & Apartment,For Sale, 4, 4,10011,21500000,Dagoretti North,Lavington,Othaya Road
3432329,Flat & Apartment,For Sale, 3, 2,7146,10000000,Dagoretti North,Kilimani,Yaya
3431859,Flat & Apartment,For Sale, 2,None,7521,8500000,Dagoretti North,Kilimani,None
3432456,Flat & Apartment,For Sale, 3, 3,None,22000000,Westlands,Parklands,None
3432706,Flat & Apartment,For Sale, 1,None,8361,4500000,Dagoretti North,Kilimani,None
3432779,Flat & Apartment,For Sale, 3, 4,9501,22500000,Westlands,Brookside,Westlands
3431519,Flat & Apartment,For Sale, 2,None,None,13500000,Dagoretti North,Kilimani,None
3431526,Flat & Apartment,For Sale, 3,None,None,24500000,Dagoretti North,Lavington,None
3433050,Flat & Apartment,For Sale, 4,None,None,13000000,Kiambu Road,None,None
3431511,Flat & Apartment,For Sale, 3,None,None,17000000,Dagoretti North,Lavington,None
3430177,Flat & Apartment,For Sale, 2,None,None,8500000,Dagoretti North,Kileleshwa,None
3430170,Flat & Apartment,For Sale, 2,None,None,8500000,Dagoretti North,Kileleshwa,Migori Road
3422922,Flat & Apartment,For Sale, 2, 2,None,12000000,Dagoretti North,Kilimani,None
3427162,Flat & Apartment,For Sale, 4,None,None,45000000,Westlands,Westlands Area,Gen. Mathege
3426798,Flat & Apartment,For Sale, 3, 2,None,14500000,Dagoretti North,Kilimani,None
3425924,Flat & Apartment,For Sale, 3, 3,None,22000000,Dagoretti North,Kileleshwa,None
3424534,Flat & Apartment,For Sale, 3, 3,None,15000000,Dagoretti North,Kilimani,None
3422698,Flat & Apartment,For Sale, 4,None,7432,15999999,Dagoretti North,Kilimani,None
3423637,Flat & Apartment,For Sale, 3, 4,None,20000000,Dagoretti North,Kilimani,None
3423182,Flat & Apartment,For Sale, 2, 2,7963,9000000,Dagoretti North,Kileleshwa,Kileleshwa
3423185,Flat & Apartment,For Sale, 3, 2,9290,12000000,Dagoretti North,Kileleshwa,Kileleshwa
3420042,Flat & Apartment,For Sale, 3, 2,None,24000000,Dagoretti North,Kileleshwa,None
3419027,Flat & Apartment,For Sale, 2,None,None,11999999,Dagoretti North,Kilimani,None
3421362,Flat & Apartment,For Sale, 3, 3,None,13500000,Dagoretti North,Kilimani,None
3423246,Flat & Apartment,For Sale, 3, 2,8627,13000000,Dagoretti North,Lavington,None
3429384,Flat & Apartment,For Sale, 3, 2,None,20000000,Starehe,Pangani,None
3424949,Flat & Apartment,For Sale, 3, 2,None,50000000,Westlands,Parklands,None
3417895,Flat & Apartment,For Sale, 3, 2,None,21000000,Dagoretti North,Kileleshwa,None
3419352,Flat & Apartment,For Sale, 3,None,None,12000000,Dagoretti North,Kilimani,None
3417893,Flat & Apartment,For Sale, 3, 3,None,22000000,Dagoretti North,Lavington,None
3421848,Flat & Apartment,For Sale, 3, 3,None,47000000,Westlands,Riverside,Riverside Grove
3419885,Flat & Apartment,For Sale, 3,None,None,30000000,Dagoretti North,Kilimani,None
3420252,Flat & Apartment,For Sale, 3, 3,75000,11000000,Dagoretti North,Kileleshwa,Othaya Road
41006,Flat & Apartment,For Sale, 3, 3,None,35000000,Muthaiga,Muthaiga Area,None
3415077,Flat & Apartment,For Sale, 3, 3,None,11000000,Dagoretti North,Kileleshwa,Othaya Rd
3429339,Flat & Apartment,For Sale, 82,None,43043,300000000,Langata,South B,None
3424083,Flat & Apartment,For Sale, 2, 2,None,9000000,Kiambu Road,Fourways Junction Estate,None
3383495,Flat & Apartment,For Sale, 2, 2,None,8000000,Dagoretti North,Kilimani,None
3425687,Flat & Apartment,For Sale, 2, 3,None,7500000,Mombasa Road,Syokimau,None
3415355,Flat & Apartment,For Sale, 3, 3,8642,12000000,Dagoretti North,Kilimani,Kilimani Area
3421635,Flat & Apartment,For Sale, 3, 2,None,17250000,Westlands,Parklands,East Church Road - Off Rhapta Road - Westlands
3401878,Flat & Apartment,For Sale, 1, 1,10104,9600000,Dagoretti North,Lavington,Argwings Kodhek Road
3423105,Studio,For Sale, 1, 1,8361,3600000,Dagoretti North,Kilimani,Kilimani
3414677,Flat & Apartment,For Sale, 3, 3,None,20000000,Dagoretti North,Kileleshwa,None
3397204,Flat & Apartment,For Sale, 3, 4,55,25500000,Westlands,Parklands,1St Avenue
27489,Flat & Apartment,For Sale, 4, 3,None,35000000,Dagoretti North,Lavington,None
3420003,Flat & Apartment,For Sale, 4, 4,None,30000000,Westlands,Brookside,Brookside Drive
3378065,Flat & Apartment,For Sale, 2, 2,None,8000000,Dagoretti South,Uthiru/Ruthimitu,None
3423106,Flat & Apartment,For Sale, 1, 1,8361,4500000,Dagoretti North,Kilimani,Kilimani
3389775,Flat & Apartment,For Sale, 1, 1,None,9800000,Dagoretti North,Kilimani,None
41004,Flat & Apartment,For Sale, 3, 2,None,26000000,Muthaiga,Muthaiga Area,None
3385799,Flat & Apartment,For Sale, 2, 2,None,15000000,Dagoretti North,Kilimani,None
3414206,Flat & Apartment,For Sale, 2, 2,None,16000000,Dagoretti North,Kilimani,None
3415226,Flat & Apartment,For Sale, 3, 4,8650,13500000,Dagoretti North,Kilimani,Kilimani Area
3417450,Flat & Apartment,For Sale, 3, 2,None,24000000,Dagoretti North,Kileleshwa,Tabere Crescent
3419869,Flat & Apartment,For Sale, 1,None,None,3600000,Dagoretti North,Kileleshwa,None
3382654,Flat & Apartment,For Sale, 3,None,None,18000000,Westlands,Riverside,Riverside Drive
3399544,Flat & Apartment,For Sale, 4, 5,12214,33000000,Dagoretti North,Valley Arcade,Kilimani
3407722,Flat & Apartment,For Sale, 2, 3,17822,18000000,Westlands,Riverside,None
3399541,Flat & Apartment,For Sale, 3, 5,8810,22000000,Dagoretti North,Valley Arcade,Kilimani
3407718,Flat & Apartment,For Sale, 1, 2,15537,17200000,Westlands,Riverside,None
3397478,Flat & Apartment,For Sale, 3, 3,None,15000000,Dagoretti North,Riara Road,Ngong Road
3410290,Flat & Apartment,For Sale, 2, 2,None,15000000,Ngong Road,None,None
3405412,Flat & Apartment,For Sale, 3, 4,10365,27000000,Dagoretti North,Kileleshwa,Kileleshwa
3397143,Flat & Apartment,For Sale, 3, 4,10800,27000000,Westlands,Parklands,None
3388850,Flat & Apartment,For Sale, 3, 3,8848,12000000,Ngong Road,Ngong Road,Kilimani Area
3383776,Flat & Apartment,For Sale, 2, 2,None,15700000,Westlands,Westlands Area,None
3383781,Flat & Apartment,For Sale, 2, 2,None,19500000,Westlands,Westlands Area,None
3383773,Flat & Apartment,For Sale, 1, 2,None,13200000,Westlands,Westlands Area,None
3402599,Flat & Apartment,For Sale, 2,None,None,18000000,Dagoretti North,Lavington,None
3400381,Flat & Apartment,For Sale, 4, 5,8153,21500000,Dagoretti North,Kileleshwa,Kileleshwa
3412239,Flat & Apartment,For Sale, 3, 2,None,9500000,Roysambu,Kahawa Sukari,None
3402290,Flat & Apartment,For Sale, 3, 3,None,26000000,Dagoretti North,Kileleshwa,None
3402368,Flat & Apartment,For Sale, 2, 2,None,16500000,Dagoretti North,Lavington,None
3397197,Flat & Apartment,For Sale, 3, 2,8129,17500000,Westlands,Parklands,City Park Drive
3383765,Flat & Apartment,For Sale, 3, 3,None,23000000,Dagoretti North,Kilimani,Riara Road
3400376,Flat & Apartment,For Sale, 3, 4,7861,17500000,Dagoretti North,Kileleshwa,Kileleshwa
3404476,Flat & Apartment,For Sale, 3, 3,None,17000000,Dagoretti North,Lavington,Hatheru Road
3383772,Flat & Apartment,For Sale, 1, 2,None,12100000,Westlands,Westlands Area,None
3403285,Flat & Apartment,For Sale, 2, 3,None,4700000,Mombasa Road,Syokimau,None
3379685,Flat & Apartment,For Sale, 3, 3,None,12500000,Kiambu Road,None,None
3410001,Flat & Apartment,For Sale, 1, 1,10300,5100000,Starehe,Ngara,Behind Equity Bank Ngara
3381518,Flat & Apartment,For Sale, 2, 2,None,15000000,Dagoretti North,Kileleshwa,Suguta Road
3401231,Flat & Apartment,For Sale, 2, 2,10839,14000000,Dagoretti North,Kileleshwa,Kileleshwa
3410784,Flat & Apartment,For Sale, 3, 3,None,20500000,Dagoretti North,Kilimani,None
3399473,Flat & Apartment,For Sale, 3, 4,8642,20000000,Dagoretti North,Kilimani,Near Makini School
3398031,Flat & Apartment,For Sale, 2, 3,14798,16500000,Westlands,Westlands Area,Westlands
3380661,Flat & Apartment,For Sale, 3, 2,10277,10500000,Ngong Road,None,None
3375888,Flat & Apartment,For Sale, 3, 4,None,18000000,Dagoretti North,Lavington,None
3410000,Studio,For Sale, 1, 1,8557,3500000,Starehe,Ngara,Behind Equity Bank Ngara
3402314,Flat & Apartment,For Sale, 3, 4,9480,20000000,Dagoretti North,Kileleshwa,Kileleshwa
3390588,Flat & Apartment,For Sale, 3, 2,None,8650000,Kasarani,Clay City,None
3391360,Flat & Apartment,For Sale, 3, 5,8516,16500000,Dagoretti North,Kilimani,Elgeyo Marakwet Road
3401234,Flat & Apartment,For Sale, 3, 2,11148,18000000,Dagoretti North,Kileleshwa,Kileleshwa
3399539,Flat & Apartment,For Sale, 3, 4,8826,19000000,Dagoretti North,Kilimani,Kilimani
3407678,Flat & Apartment,For Sale, 2,None,7179,8500000,Dagoretti North,Kileleshwa,None
3407191,Flat & Apartment,For Sale, 2, 3,12023,14500000,Dagoretti North,Kilimani,None
3409873,Flat & Apartment,For Sale, 3, 2,None,11900000,Dagoretti North,Kilimani,None
3398916,Flat & Apartment,For Sale, 1, 1,None,6500000,Langata,Karen,None
3398513,Flat & Apartment,For Sale, 4, 4,9375,16650000,Dagoretti North,Kilimani,Kilimani
3399114,Flat & Apartment,For Sale, 3, 4,None,19000000,Dagoretti North,Kilimani,None
3388848,Flat & Apartment,For Sale, 3, 5,8961,14950000,Dagoretti North,Kilimani,Kilimani.
3423873,Flat & Apartment,For Sale, 4,None,None,None,Westlands,Westlands Area,None
3398506,Flat & Apartment,For Sale, 3, 3,8933,12000000,Dagoretti North,Kilimani,Kilimani
3402889,Flat & Apartment,For Sale, 2,None,None,None,Westlands,Parklands,City Park Drive
3398394,Flat & Apartment,For Sale, 2, 2,7179,8500000,Dagoretti North,Kilimani,Kilimani
3433836,Flat & Apartment,For Sale, 3, 3,None,19000000,Dagoretti North,Kileleshwa,None
3433804,Flat & Apartment,For Sale, 1, 1,None,3800000,Langata,Nairobi West,None
3433432,Flat & Apartment,For Sale, 3, 3,None,22000000,Dagoretti North,Kilimani,None
3433130,Flat & Apartment,For Sale, 2,None,7521,8500000,Dagoretti North,Kilimani,None
3433126,Flat & Apartment,For Sale, 4, 3,None,28000000,Dagoretti North,Kilimani,None
3432581,Flat & Apartment,For Sale, 2, 2,8023,9500000,Dagoretti North,Kilimani,Junction Mall
3432336,Flat & Apartment,For Sale, 3, 2,7504,10500000,Dagoretti North,Kilimani,Wood Avenue
3432595,Flat & Apartment,For Sale, 3, 3,9702,16500000,Dagoretti North,Kilimani,Kindaruma Road
3432382,Flat & Apartment,For Sale, 3, 3,7570,11000000,Dagoretti North,Kilimani,Green House
3432470,Flat & Apartment,For Sale, 3,None,8052,13000000,Dagoretti North,Kilimani,None
3432578,Flat & Apartment,For Sale, 3, 3,9871,14450000,Dagoretti North,Kilimani,Kindaruma Road
3432494,Flat & Apartment,For Sale, 3, 4,7258,12500000,Dagoretti North,Kilimani,None
3432833,Flat & Apartment,For Sale, 3, 4,None,17500000,Dagoretti North,Lavington,None
3432804,Flat & Apartment,For Sale, 3, 3,None,17300000,Dagoretti North,Lavington,None
3431673,Flat & Apartment,For Sale, 3, 5,None,21736000,Dagoretti North,Kilimani,None
3431662,Flat & Apartment,For Sale, 3,None,None,15999999,Dagoretti North,Kilimani,None
3432910,Flat & Apartment,For Sale, 3, 4,None,30000000,Westlands,Riverside,None
3432115,Flat & Apartment,For Sale, 2, 2,9290,8500000,Dagoretti North,Dennis Pritt,Nairobi Kilimani
3432408,Flat & Apartment,For Sale, 3, 2,None,18500000,Westlands,Parklands,None
3431126,Flat & Apartment,For Sale, 2,None,None,12000000,Dagoretti North,Kilimani,Menelik Rd
3431567,Flat & Apartment,For Sale, 1,None,7548,6500000,Dagoretti North,Kileleshwa,None
3432192,Flat & Apartment,For Sale, 2,None,None,7000000,Dagoretti North,Lavington,Gitanga Hot Sale
3432108,Flat & Apartment,For Sale, 3, 3,7928,12800000,Dagoretti North,Dennis Pritt,None
3430153,Flat & Apartment,For Sale, 3,None,None,11000000,Dagoretti North,Kilimani,Lenana Road
3431118,Flat & Apartment,For Sale, 2,None,None,9000000,Dagoretti North,Lavington,None
3433142,Flat & Apartment,For Sale, 1,None,None,2700000,Langata,Nairobi West,None
3429922,Flat & Apartment,For Sale, 2,None,None,8500000,Dagoretti North,Kileleshwa,Gichugu Road
3428699,Flat & Apartment,For Sale, 2, 2,None,16500000,Dagoretti North,Kilimani,Dennis Prritt
3428445,Flat & Apartment,For Sale, 3,None,None,16500000,Dagoretti North,Kileleshwa,None
3432715,Studio,For Sale, 1, 1,None,3600000,Dagoretti North,Kileleshwa,None
3426379,Flat & Apartment,For Sale, 3, 3,7804,10500000,Dagoretti North,Kilimani,None
3422937,Flat & Apartment,For Sale, 2, 2,9686,13450000,Dagoretti North,Kilimani,None
3422942,Flat & Apartment,For Sale, 3, 3,9499,15950000,Dagoretti North,Kilimani,None
3424703,Flat & Apartment,For Sale, 1,None,11170,10500000,Dagoretti North,Kilimani,Kenya
3426060,Flat & Apartment,For Sale, 3, 3,7742,10500000,Dagoretti North,Kilimani,None
3420415,Flat & Apartment,For Sale, 3, 3,10546,19300000,Dagoretti North,Kilimani,None
3421729,Flat & Apartment,For Sale, 3,None,None,16999999,Dagoretti North,Kileleshwa,None
3426116,Flat & Apartment,For Sale, 2, 2,9290,7500000,Dagoretti North,Kilimani,None
3424254,Flat & Apartment,For Sale, 3,None,10000,30000000,Westlands,Westlands Area,Nairobi
3421730,Flat & Apartment,For Sale, 2,None,None,8500000,Dagoretti North,Kileleshwa,None
3424882,Flat & Apartment,For Sale, 3,None,14032,43500000,Westlands,Riverside,Nairobi
3419392,Flat & Apartment,For Sale, 3,None,None,18000000,Dagoretti North,Kileleshwa,Ring Road Kileleshwa
3421805,Flat & Apartment,For Sale, 3, 2,None,19000000,Dagoretti North,Kileleshwa,None
3426119,Flat & Apartment,For Sale, 1, 1,5972,4500000,Dagoretti North,Kilimani,None
3424255,Flat & Apartment,For Sale, 3,None,17500,35000000,Westlands,Parklands,Nairobi
3421971,Flat & Apartment,For Sale, 2,None,None,8000000,Dagoretti North,Kilimani,None
3421080,Flat & Apartment,For Sale, 3, 4,None,23500000,Dagoretti North,Kileleshwa,None
3422993,Flat & Apartment,For Sale, 3,None,None,47000000,Westlands,Riverside,Riverside Drive
3421294,Flat & Apartment,For Sale, 3, 3,17424,23000000,Dagoretti North,Kilimani,None
3431043,Studio,For Sale, 2,None,None,6600000,Dagoretti North,Lavington,None
3431109,Studio,For Sale,None,None,None,3599999,Dagoretti North,Kileleshwa,None
3418674,Flat & Apartment,For Sale, 2, 3,None,19000000,Westlands,Parklands,None
3419265,Flat & Apartment,For Sale, 3, 3,None,20000000,Dagoretti North,Lavington,None
3430156,Studio,For Sale,None,None,None,3599999,Dagoretti North,Kileleshwa,Mazeras Road
3415980,Flat & Apartment,For Sale, 3, 5,10385,22500000,Westlands,Rhapta Road,None
3418656,Flat & Apartment,For Sale, 4,None,None,28000000,Westlands,Brookside,None
3424769,Flat & Apartment,For Sale, 4, 3,10417,25000000,Westlands,Parklands,School Lane
3424787,Flat & Apartment,For Sale, 4, 4,12222,27500000,Westlands,Parklands,Mwambao Road
3418679,Flat & Apartment,For Sale, 3, 4,None,26000000,Westlands,General Mathenge,None
3426122,Flat & Apartment,For Sale,None, 1,9290,3500000,Dagoretti North,Kilimani,None
3422407,Flat & Apartment,For Sale,None,None,None,3599999,Dagoretti North,Kileleshwa,None
3421530,Flat & Apartment,For Sale, 2, 2,None,20000000,Westlands,Westlands Area,Mogotio Road
3383005,Flat & Apartment,For Sale, 1, 1,7548,6500000,Dagoretti North,Kilimani,Kilimani
3425685,Studio,For Sale, 1, 1,None,3600000,Dagoretti North,Kilimani,None
3420822,Flat & Apartment,For Sale, 4, 3,None,18500000,Westlands,Rhapta Road,None
3420844,Flat & Apartment,For Sale, 3, 2,None,28500000,Langata,Upper Hill,None
3419588,Studio,For Sale, 1,None,None,3600000,Dagoretti North,Kileleshwa,None
3402235,Flat & Apartment,For Sale, 2, 1,None,675000000,Dagoretti North,Lavington,None
3397864,Flat & Apartment,For Sale, 4, 5,15714,55000000,Westlands,Westlands Area,General Mathenge
3421988,Studio,For Sale, 1,None,None,3499999,Dagoretti North,Kileleshwa,None
3400088,Flat & Apartment,For Sale, 4, 6,11498,53200000,Dagoretti North,Kileleshwa,Kileleshwa
3414180,Flat & Apartment,For Sale, 3, 3,10385,27000000,Westlands,Parklands,Raphta Road
3404335,Flat & Apartment,For Sale, 1,None,None,3750000,Kasarani,Kasarani Area,Seasons
3399542,Flat & Apartment,For Sale, 3, 4,11164,28000000,Dagoretti North,Valley Arcade,Kilimani
3400087,Flat & Apartment,For Sale, 4, 6,11724,34200000,Dagoretti North,Kileleshwa,Kileleshwa
3399946,Flat & Apartment,For Sale, 3, 3,9581,16500000,Ngong Road,Kilimani. Ngong Road. Opposite Uchumi,None
3399944,Flat & Apartment,For Sale, 3, 2,9091,13700000,Ngong Road,Opposite Uchumi,Ngong Road
3402476,Flat & Apartment,For Sale, 4, 5,9868,20500000,Dagoretti North,Lavington,None
3407790,Flat & Apartment,For Sale, 3, 2,None,12500000,Langata,South C,None
3407819,Flat & Apartment,For Sale, 3, 2,None,17000000,Dagoretti North,Lavington,None
3407152,Flat & Apartment,For Sale, 3, 4,8009,16900000,Dagoretti North,Lavington,None
3399943,Flat & Apartment,For Sale, 2, 2,9611,12000000,Ngong Road,Opposite Uchumi,Ngong Road
3387890,Flat & Apartment,For Sale, 4, 3,None,23000000,Dagoretti North,Kilimani,Kindaruma Rd
3400086,Flat & Apartment,For Sale, 2, 4,11630,16900000,Dagoretti North,Kileleshwa,Kileleshwa
3387585,Flat & Apartment,For Sale, 3, 2,None,21000000,Dagoretti North,Kileleshwa,None
3400085,Flat & Apartment,For Sale, 3, 4,11476,18900000,Dagoretti North,Kileleshwa,Kileleshwa
3403249,Flat & Apartment,For Sale, 3,None,None,19000000,Dagoretti North,Kilimani,None
3400575,Studio,For Sale, 1, 1,8361,3600000,Dagoretti North,Kileleshwa,Kileleshwa
3386205,Flat & Apartment,For Sale, 2, 2,None,7950000,Ngong Road,None,None
3399116,Flat & Apartment,For Sale, 3, 3,None,15500000,Dagoretti North,Kilimani,None
